8.874836761088797932e-01,1.480164909334014123e-01,6.215950055259249485e-01,4.274909135987859932e-01,1.159579896003909427e-01,8.866677164600825778e-01,1.000000000000000000e+00,4.552917339556341036e-01
8.874836761088797932e-01,1.480164909334014123e-01,6.215950055259249485e-01,4.274909135987859932e-01,1.159579896003909427e-01,8.866677164600825778e-01,1.000000014901161194e-01,9.407129920985662919e-01
3.509625103463860363e-01,6.710504577476456012e-01,9.279127782227710730e-01,3.529736361647894949e-02,5.135404059847982206e-01,2.306597068574814946e-01,1.000000000000000000e+00,1.112669977056661985e-01
3.509625103463860363e-01,6.710504577476456012e-01,9.279127782227710730e-01,3.529736361647894949e-02,5.135404059847982206e-01,2.306597068574814946e-01,1.000000014901161194e-01,6.531310933186257328e-02
8.668069180776332150e-01,1.325700102155060733e-01,3.218802161512002158e-02,9.058879029234937486e-01,8.424191631961128746e-01,3.009229385441108962e-01,1.000000000000000000e+00,1.527229170856119790e-04
8.668069180776332150e-01,1.325700102155060733e-01,3.218802161512002158e-02,9.058879029234937486e-01,8.424191631961128746e-01,3.009229385441108962e-01,1.000000014901161194e-01,-1.784384873725377019e-01
6.746581403051055137e-01,3.318293341043208056e-01,3.915487820344427661e-01,7.365196480454481165e-01,6.711611679693590959e-01,5.215348187495350007e-01,1.000000000000000000e+00,2.407227014630310830e-02
6.746581403051055137e-01,3.318293341043208056e-01,3.915487820344427661e-01,7.365196480454481165e-01,6.711611679693590959e-01,5.215348187495350007e-01,1.000000014901161194e-01,4.744955795387277575e-02
1.534373632977389379e-01,2.820835513299319031e-01,6.309413628744496849e-01,3.002667329640403837e-01,3.740391844244592701e-01,4.180587126470231008e-01,1.000000000000000000e+00,1.734034174492423475e+00
1.534373632977389379e-01,2.820835513299319031e-01,6.309413628744496849e-01,3.002667329640403837e-01,3.740391844244592701e-01,4.180587126470231008e-01,1.000000014901161194e-01,1.932688216605590315e+00
6.845114923134130169e-01,9.420415692816133113e-01,1.178395973436000554e-01,8.357268010517493462e-01,5.048028482737257905e-01,1.493538957428111047e-01,1.000000000000000000e+00,3.344150394130261383e-01
6.845114923134130169e-01,9.420415692816133113e-01,1.178395973436000554e-01,8.357268010517493462e-01,5.048028482737257905e-01,1.493538957428111047e-01,1.000000014901161194e-01,5.577446856827846799e-01
6.012819746528841325e-01,3.735422723220427343e-02,2.119175865822640059e-01,8.382808363026847953e-01,6.346334188951988642e-01,5.936306106678945760e-01,1.000000000000000000e+00,1.486871132929504062e-02
6.012819746528841325e-01,3.735422723220427343e-02,2.119175865822640059e-01,8.382808363026847953e-01,6.346334188951988642e-01,5.936306106678945760e-01,1.000000014901161194e-01,-2.090549419448912982e-02
1.468811852653069128e-01,4.148840494492012088e-01,1.656457225258238797e-01,6.729801101412764552e-01,1.055452982248274996e-01,7.568188926572838593e-01,1.000000000000000000e+00,2.370352845975745026e-01
1.468811852653069128e-01,4.148840494492012088e-01,1.656457225258238797e-01,6.729801101412764552e-01,1.055452982248274996e-01,7.568188926572838593e-01,1.000000014901161194e-01,1.384035164809383767e-01
1.340032666971852082e-01,2.824582014548543407e-01,9.372692282956068821e-01,8.596516196728021253e-01,1.257176927020660084e-01,9.878827648340959833e-01,1.000000000000000000e+00,8.232378673628305554e-01
1.340032666971852082e-01,2.824582014548543407e-01,9.372692282956068821e-01,8.596516196728021253e-01,1.257176927020660084e-01,9.878827648340959833e-01,1.000000014901161194e-01,7.486160044223054699e-01
5.109336532228038186e-01,7.017806219372557663e-02,7.441624648561226962e-01,6.531091521048121296e-01,9.252572167691247573e-01,7.552977246602909922e-01,1.000000000000000000e+00,2.494062789410279174e-02
5.109336532228038186e-01,7.017806219372557663e-02,7.441624648561226962e-01,6.531091521048121296e-01,9.252572167691247573e-01,7.552977246602909922e-01,1.000000014901161194e-01,3.159587101654315888e-01
5.057110072060722050e-01,7.956209995887006947e-01,1.697069505017629876e-01,9.726266833223419228e-01,4.477912026542135715e-01,7.591581201334230977e-01,1.000000000000000000e+00,3.664522144481180410e-03
5.057110072060722050e-01,7.956209995887006947e-01,1.697069505017629876e-01,9.726266833223419228e-01,4.477912026542135715e-01,7.591581201334230977e-01,1.000000014901161194e-01,-1.812880837483332730e-01
1.576874620506282243e-01,7.865994972990000278e-01,1.955967537932018496e-01,2.610014642204885327e-01,2.464992347903596226e-01,7.129876593441529797e-01,1.000000000000000000e+00,6.304089855335045511e-01
1.576874620506282243e-01,7.865994972990000278e-01,1.955967537932018496e-01,2.610014642204885327e-01,2.464992347903596226e-01,7.129876593441529797e-01,1.000000014901161194e-01,5.060356206554947889e-01
3.328186452064761935e-01,8.954210487402128882e-01,1.246609440537758129e-01,5.276990561537213686e-01,3.144015283264944838e-02,5.488281355719741850e-01,1.000000000000000000e+00,1.258854359627425701e-01
3.328186452064761935e-01,8.954210487402128882e-01,1.246609440537758129e-01,5.276990561537213686e-01,3.144015283264944838e-02,5.488281355719741850e-01,1.000000014901161194e-01,5.499533347871194966e-01
7.742854922752627767e-01,1.137132670653918654e-01,1.721633227861855131e-01,2.759589942227907988e-01,9.648522265934157405e-01,8.965868972093719025e-01,1.000000000000000000e+00,9.213479123815433497e-04
7.742854922752627767e-01,1.137132670653918654e-01,1.721633227861855131e-01,2.759589942227907988e-01,9.648522265934157405e-01,8.965868972093719025e-01,1.000000014901161194e-01,-1.614923487504582034e-01
8.897353259688459692e-01,6.939465154698448712e-01,6.727595703479087863e-01,5.004316408414754003e-01,6.646957600399531207e-01,3.151355270012837773e-01,1.000000000000000000e+00,2.049774824129402956e-02
8.897353259688459692e-01,6.939465154698448712e-01,6.727595703479087863e-01,5.004316408414754003e-01,6.646957600399531207e-01,3.151355270012837773e-01,1.000000014901161194e-01,-3.334503161838719976e-02
4.572508262524414002e-01,2.320896316375411494e-01,6.334097872652774130e-01,3.127672495396498498e-01,5.734789624421585685e-01,6.656982948614156292e-01,1.000000000000000000e+00,8.491815845466498258e-01
4.572508262524414002e-01,2.320896316375411494e-01,6.334097872652774130e-01,3.127672495396498498e-01,5.734789624421585685e-01,6.656982948614156292e-01,1.000000014901161194e-01,3.904705634436213546e-01
2.357359077302922934e-01,1.387670713142433732e-01,4.801161613199983469e-01,7.697226422791542122e-01,3.526611463959614667e-01,9.195221081669147090e-02,1.000000000000000000e+00,4.544787696040256814e-02
2.357359077302922934e-01,1.387670713142433732e-01,4.801161613199983469e-01,7.697226422791542122e-01,3.526611463959614667e-01,9.195221081669147090e-02,1.000000014901161194e-01,8.013739358727308693e-01
1.682715493259305806e-01,2.735122221802555043e-01,2.953884641166847347e-01,4.996642067547527599e-01,2.675376283946181433e-01,3.440939505199086534e-01,1.000000000000000000e+00,8.250330857929440986e-01
1.682715493259305806e-01,2.735122221802555043e-01,2.953884641166847347e-01,4.996642067547527599e-01,2.675376283946181433e-01,3.440939505199086534e-01,1.000000014901161194e-01,1.340624435944798298e-01
1.115860472964913530e-02,7.788940412891498521e-02,5.237009519029344196e-01,5.527501379147831129e-01,5.145003206939026130e-01,9.623149641745607497e-01,1.000000000000000000e+00,3.821799082630741307e-01
1.115860472964913530e-02,7.788940412891498521e-02,5.237009519029344196e-01,5.527501379147831129e-01,5.145003206939026130e-01,9.623149641745607497e-01,1.000000014901161194e-01,3.281316915238786103e-01
8.077962586833528080e-01,5.958355545455427116e-01,6.114031051323381982e-01,7.385695325605362571e-01,1.367661183402901770e-01,4.445636957753431595e-01,1.000000000000000000e+00,4.026218305020444477e-02
8.077962586833528080e-01,5.958355545455427116e-01,6.114031051323381982e-01,7.385695325605362571e-01,1.367661183402901770e-01,4.445636957753431595e-01,1.000000014901161194e-01,2.658696672296424479e-01
6.035574687596333421e-01,8.410444306363377143e-01,1.437419490102863628e-01,8.132802514331756161e-01,4.288953741148210375e-01,4.006433269502922556e-01,1.000000000000000000e+00,1.489000044879735807e-01
6.035574687596333421e-01,8.410444306363377143e-01,1.437419490102863628e-01,8.132802514331756161e-01,4.288953741148210375e-01,4.006433269502922556e-01,1.000000014901161194e-01,3.000117507442774389e-01
2.663220720228374194e-01,3.671797055474576021e-01,4.734351631001283423e-01,3.445311151566988750e-01,1.855961176534303148e-01,6.274795717372311232e-01,1.000000000000000000e+00,2.086370285621262699e+00
2.663220720228374194e-01,3.671797055474576021e-01,4.734351631001283423e-01,3.445311151566988750e-01,1.855961176534303148e-01,6.274795717372311232e-01,1.000000014901161194e-01,1.799189110305503325e+00
3.597619012942837591e-01,6.785777512099265829e-01,7.144845316386959633e-01,5.141229634361802470e-01,6.819239274302831832e-01,4.179712666921778785e-01,1.000000000000000000e+00,3.584058159844770719e-01
3.597619012942837591e-01,6.785777512099265829e-01,7.144845316386959633e-01,5.141229634361802470e-01,6.819239274302831832e-01,4.179712666921778785e-01,1.000000014901161194e-01,5.874740146278021324e-01
8.355335015523882580e-01,1.894256796407701726e-01,6.076318282178055918e-01,1.602344185215999195e-01,2.323219295456333544e-01,5.429847858663787719e-01,1.000000000000000000e+00,6.402701247109288119e-01
8.355335015523882580e-01,1.894256796407701726e-01,6.076318282178055918e-01,1.602344185215999195e-01,2.323219295456333544e-01,5.429847858663787719e-01,1.000000014901161194e-01,6.444311071953815473e-01
8.810884895522923532e-01,4.133862814961344334e-01,1.346458301270817559e-01,5.347230149011154010e-01,2.782343902559164528e-01,6.511330291822103877e-02,1.000000000000000000e+00,2.955549650865186423e-02
8.810884895522923532e-01,4.133862814961344334e-01,1.346458301270817559e-01,5.347230149011154010e-01,2.782343902559164528e-01,6.511330291822103877e-02,1.000000014901161194e-01,2.960324180324569454e-01
4.140042570916981912e-01,7.236407865008629425e-01,8.860482548414069237e-01,4.313582284365437003e-01,9.641345465729366238e-01,7.082305127991480598e-01,1.000000000000000000e+00,1.754000631700554369e-02
4.140042570916981912e-01,7.236407865008629425e-01,8.860482548414069237e-01,4.313582284365437003e-01,9.641345465729366238e-01,7.082305127991480598e-01,1.000000014901161194e-01,-2.138336848163962522e-01
6.006600850217518328e-01,9.264016200537982249e-01,8.867078023065634307e-01,4.104340538672739402e-01,5.539215094235356851e-01,8.260056946689396939e-01,1.000000000000000000e+00,4.705389693365474163e-02
6.006600850217518328e-01,9.264016200537982249e-01,8.867078023065634307e-01,4.104340538672739402e-01,5.539215094235356851e-01,8.260056946689396939e-01,1.000000014901161194e-01,-7.253642654940628542e-02
9.113706631916929091e-01,3.360575766432547518e-01,9.619503101649343746e-01,3.780366559065677645e-01,9.519592276676661635e-01,8.249536212112676958e-01,1.000000000000000000e+00,1.896060561974795885e-03
9.113706631916929091e-01,3.360575766432547518e-01,9.619503101649343746e-01,3.780366559065677645e-01,9.519592276676661635e-01,8.249536212112676958e-01,1.000000014901161194e-01,-2.105663983797129157e-01
4.591773716746604395e-01,7.606737415347468723e-01,4.085775790174883682e-01,5.320406006306964697e-01,1.316417888126880653e-01,6.374106132353218879e-01,1.000000000000000000e+00,2.582861243596133449e-01
